STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,COUNTYFIPS,NAME_y,B25039_002E,B25039_001E,B25039_003E,B25057_001E,B25058_001E,B25059_001E,B25071_001E,B19013_001E,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E
36,105,950800,36105950800,9508,Census Tract 9508,G5020,S,83049493,1537088,+41.7707267,-074.6178671,"POLYGON ((524576.2775358163 4626499.536314152, 524679.4942824407 4626806.87987199, 524798.4680240765 4627167.794555372, 525036.7876121951 4627891.519521754, 525403.1328155539 4629015.737506664, 525509.5904072068 4629325.437948804, 525570.6133740058 4629517.732838697, 525660.3823027232 4629798.842181938, 525683.5302858977 4629851.552241981, 525835.3467436156 4630310.863995908, 526159.2797618641 4630251.312421875, 526268.7665486131 4630220.40500868, 526314.6314559465 4630214.245460084, 526421.8147500413 4630200.208017193, 527808.6071300468 4629971.654429859, 527834.4640446376 4629964.427439304, 527903.2901490205 4629949.041384516, 527926.6405471859 4629945.690881429, 527996.9314434106 4629938.08337063, 528017.2855947614 4629936.386818501, 529290.4423851814 4629454.754709632, 530235.0400884055 4629103.738862142, 530306.9827604078 4629081.394354676, 530385.9303471294 4629052.640790197, 530410.6403628201 4629043.086629191, 530677.6827433433 4628946.7471528575, 530747.8077577254 4628922.844868542, 531128.4981568396 4629472.527176774, 531496.9730688306 4629954.005829939, 531622.7477168364 4630133.538977971, 531655.2887125552 4630174.208437751, 531710.3572220971 4630153.91279176, 531923.3933238541 4630076.254941301, 532750.210952822 4629774.896839504, 532790.4845914039 4629758.427577544, 532978.6813968789 4629687.237604884, 532998.9181896176 4629675.451152315, 533911.1611378359 4629332.653636023, 533915.7255865062 4629333.45252063, 533932.7581008062 4629332.312167266, 533972.7587825845 4629321.954780968, 534056.456881477 4629292.487094895, 534138.6553267319 4629264.123492483, 534184.5016052248 4629247.355616908, 534218.4436147632 4629236.193388501, 534241.2324714301 4629229.863044964, 534271.1638599024 4629223.678092863, 535236.477527163 4628856.433584663, 535527.7996452495 4628753.5109508755, 535870.6859761947 4628623.3240129575, 535868.5597421953 4628616.651631769, 535866.2868952916 4628606.092524301, 535865.6798625689 4628578.110344134, 535874.4914952453 4628593.3654941255, 535890.4093420882 4628616.095273834, 536017.2337726738 4628570.657235708, 536176.3487811799 4628513.7270111535, 536269.7217779369 4628480.337116985, 536979.4068030592 4628219.285940088, 537752.2337525149 4627935.988537744, 538322.3396917119 4627727.626972639, 538911.3149886132 4627508.42153479, 538949.6929963714 4627494.197016476, 539264.1063991843 4627382.336346725, 539421.2762249059 4627326.244417343, 539351.7608485742 4627231.153568542, 539270.9454665738 4627120.679338341, 539018.8333654155 4626776.330316266, 538806.816016566 4626495.938698179, 538461.6912567994 4626040.299345473, 538175.0302953001 4625646.277171795, 537938.9389188893 4625332.586651162, 537927.2631201486 4625340.296643265, 537790.4907728777 4625430.726133658, 537743.53794924 4625461.898940678, 537706.5145182715 4625485.574528986, 537673.0840293096 4625505.605321072, 537664.2471378748 4625510.88808741, 537642.9801352823 4625525.209678306, 537624.6322934392 4625537.548195629, 537612.5387417992 4625545.811637247, 537593.0124015989 4625561.030761907, 537549.5188682117 4625598.440601154, 537535.6529813857 4625611.913177853, 537494.1235876583 4625655.218155452, 537462.139650403 4625684.916955727, 537437.1886850919 4625704.660214678, 537426.2648413689 4625711.81981554, 537410.7659015586 4625719.843703071, 537403.4444364986 4625721.470796258, 537396.4623449235 4625721.767336233, 537389.2448983768 4625719.397977985, 537384.1101607358 4625716.040270481, 537379.5611801911 4625711.908434462, 537370.877539954 4625703.868994331, 537312.8676406838 4625657.04509407, 537303.2575848533 4625651.33248983, 537290.8180491374 4625646.382328505, 537252.1373206945 4625637.742444142, 537231.0367738566 4625636.300138314, 537091.341030763 4625636.350854984, 537075.8006888737 4625636.3812351525, 537044.5422946496 4625638.661735325, 537030.6662669879 4625638.256729843, 537022.1986620947 4625636.547434481, 537015.4819120504 4625633.736938694, 537007.0332727872 4625628.363836364, 537000.0861786102 4625621.888239107, 536991.6662508615 4625610.963905358, 536961.3321485003 4625563.064915901, 536921.1258099572 4625495.685160639, 536908.6502370542 4625481.520167147, 536896.4101637548 4625470.0210825605, 536878.8572267088 4625457.384320591, 536864.9395490404 4625448.874387961, 536839.6000377614 4625431.3123318385, 536781.1104172858 4625379.7161620455, 536711.1358070928 4625314.960188934, 536687.3283676461 4625290.189745508, 536679.9139378333 4625277.494510953, 536674.7421672011 4625265.032848804, 536672.6310122161 4625255.362591903, 536671.2017810633 4625242.364999408, 536671.5962979001 4625230.264988214, 536677.05591969 4625170.448997248, 536675.8594718582 4625160.672407552, 536672.9297590462 4625148.555339566, 536661.8408721426 4625123.073074487, 536545.2664100664 4624939.058119795, 536497.0956267217 4624867.421129664, 536464.9022230319 4624824.289077236, 536432.6869236862 4624785.376119215, 536397.9768215675 4624746.672663736, 536247.0260192269 4624569.926725009, 536232.0709742649 4624552.419565118, 536215.9410224519 4624537.1270380905, 536206.6689116159 4624529.863271051, 536195.2363999847 4624522.477549218, 536190.925191635 4624520.3461956605, 536182.1365406566 4624516.082655036, 536146.051303428 4624502.243697363, 536113.4202422145 4624495.639168591, 536081.4411420672 4624491.591715376, 536041.4741421087 4624489.2805685485, 535927.7100227363 4624485.043973857, 535893.6473621641 4624482.09716662, 535854.3685585122 4624475.12736478, 535817.7699065973 4624464.063188511, 535701.9957685951 4624412.855472476, 535661.4696545197 4624389.226379752, 535600.2629355255 4624345.731605219, 535575.0959037226 4624325.5103412755, 535551.1793302647 4624304.518194223, 535518.5939114364 4624271.714140809, 535499.7559099145 4624248.9709661035, 535462.2799246121 4624196.60206207, 535447.5164903634 4624173.4351347815, 535316.6223983235 4623967.719696421, 535287.1956874089 4623984.894669664, 535218.0490481758 4624033.405769222, 535106.0311718474 4624112.1283868, 535067.3114240405 4624143.137051209, 535011.6305920159 4624192.160300259, 534979.5778578514 4624219.760240251, 534960.3725244049 4624237.763757011, 534882.1702991386 4624320.430224305, 534839.0738491532 4624363.076631375, 534828.0696745845 4624369.795680602, 534819.4105818277 4624372.862265272, 534807.0145722767 4624375.244499882, 534760.8707152196 4624378.128737949, 534722.4407993598 4624350.074105221, 534696.5918623937 4624332.85038721, 534632.7727038166 4624295.45779384, 534565.2930842007 4624258.603216687, 534529.2244151821 4624240.442490095, 534476.4302609406 4624208.877993761, 534455.980686983 4624192.125311304, 534446.717059715 4624182.6433509365, 534437.2142176435 4624171.050732461, 534398.1070516747 4624127.783881106, 534371.8309545419 4624095.348571838, 534332.6830431609 4624043.088690327, 534282.6644942404 4623969.570701252, 534259.1100259738 4623941.367910868, 534236.5187876485 4623920.275554302, 534213.072304742 4623904.175402168, 534199.9722268104 4623897.229041262, 534179.8164396628 4623888.2504815, 534115.3462657445 4623863.960698484, 534065.2190962386 4623847.400698717, 534019.3387988745 4623829.195851708, 533959.091459861 4623808.147371707, 533929.3924865652 4623795.682364433, 533899.8707084024 4623780.886752546, 533855.5283484176 4623753.6970639825, 533829.69356394 4623732.590660662, 533813.4056379021 4623714.083117517, 533758.871904909 4623644.544536252, 533698.6579829362 4623580.641997209, 533660.2948854927 4623536.605621357, 533644.7583726164 4623517.213798466, 533626.5925803874 4623491.259051562, 533607.8359071411 4623467.189035341, 533585.9784292157 4623448.433802095, 533557.0022405791 4623423.205661344, 533548.2461156844 4623411.395714636, 533543.2311570998 4623399.492300369, 533540.7084065466 4623387.933660144, 533536.0354784174 4623356.269052861, 533531.9650492249 4623337.930513053, 533524.7300457893 4623320.798436417, 533517.3474863428 4623299.668705425, 533512.0680441314 4623273.219544465, 533511.3573561866 4623265.222272707, 533510.4102898393 4623254.448219455, 533507.9436155587 4623230.898946022, 533494.9678376918 4623232.503562228, 533484.6558016286 4623233.343485442, 533472.5985993757 4623234.06422773, 533453.5586466807 4623234.752321297, 533395.879212614 4623232.040134361, 533380.7566464745 4623230.5261782035, 533386.0626515946 4623215.784365616, 533409.8436542087 4623161.159151199, 533498.7149908966 4622964.946211402, 533507.7722215976 4622948.112550946, 533546.9268136162 4622877.460939271, 533620.993771076 4622737.137657352, 533624.4361837972 4622729.937092327, 533627.7970353718 4622722.403064836, 533633.02599917 4622706.550806904, 533634.5981184604 4622690.45930175, 533633.8372563352 4622675.46709502, 533627.2145410395 4622651.787230832, 533624.5373781897 4622637.674232063, 533624.7761970799 4622622.242619972, 533629.3039860713 4622596.394647069, 533639.9414443141 4622561.915314532, 533648.4697815764 4622533.976660943, 533670.6879283442 4622476.680331443, 533684.5623571016 4622443.437600983, 533711.4922496795 4622374.394744951, 533726.4981120634 4622330.498853297, 533734.4843471152 4622294.230737907, 533739.882464916 4622242.628723653, 533740.9843504761 4622220.53958406, 533742.6468778935 4622185.351926053, 533747.5767939715 4622109.65490096, 533748.6614330789 4622091.229569584, 533753.5315974378 4622045.842588938, 533754.0493069547 4622041.848067275, 533762.3706468185 4622005.137468635, 533772.806278427 4621960.887040915, 533797.6428482016 4621860.303050587, 533801.647134019 4621839.893044297, 533803.7553805357 4621816.032252379, 533802.3542478685 4621795.818763138, 533796.4900239548 4621769.921826579, 533785.5701418553 4621740.559191554, 533762.3620445551 4621689.821445546, 533753.5064120467 4621663.466328648, 533739.2453302005 4621602.001291902, 533710.3871782725 4621497.278122401, 533677.2948534696 4621390.980792546, 533653.9958016113 4621323.811074486, 533640.5016577659 4621293.437348448, 533624.5923684346 4621263.829487676, 533593.888518136 4621215.055615542, 533586.0365459931 4621204.91533559, 533578.1845514675 4621194.775064546, 533557.8307537334 4621173.029396538, 533474.0460488271 4621094.585285791, 533463.7859705854 4621083.656695019, 533442.8675944668 4621058.02279496, 533422.8106789386 4621025.95344185, 533400.7723940656 4620990.766157165, 533383.8397488821 4620966.261307774, 533364.7594592229 4620938.6377445925, 533356.1822668702 4620923.387126553, 533347.4552826067 4620904.582972857, 533332.6719764363 4620864.87763531, 533315.4666968865 4620809.506320771, 533303.9395982708 4620731.178993713, 533299.5395152639 4620711.728885335, 533290.1866205977 4620684.372861341, 533275.5843263866 4620641.337711665, 533270.8385712736 4620624.661679427, 533270.642190042 4620595.349781885, 533276.4775401456 4620520.76713682, 533275.6448559619 4620503.110061425, 533270.9997115211 4620482.659602641, 533202.4340795164 4620258.289922621, 533193.8780882698 4620220.279218434, 533184.7830941142 4620172.939814029, 533182.066698902 4620148.945526821, 533180.6759701472 4620108.081380435, 533182.922857732 4620071.897205196, 533185.1074879633 4620049.14693145, 533185.4866852972 4620021.1700510895, 533176.7550893133 4619949.18451482, 533175.0844180236 4619914.869638575, 533091.5230530454 4619909.93080428, 533019.1921570167 4619904.378579954, 532940.6103677605 4619901.685004887, 532919.7283754396 4619903.143315386, 532899.99490814 4619908.048779491, 532851.5007271764 4619927.69977596, 532815.9980421023 4619943.635748583, 532789.318234912 4619958.057935362, 532750.42723833 4619987.523915858, 532676.710649423 4620048.806613085, 532668.6999568177 4620054.654442121, 532652.7632950178 4620066.017434523, 532618.9083406553 4620085.625759347, 532575.9901771379 4620104.859913369, 532542.843329752 4620115.145612259, 532513.4571169517 4620121.451599087, 532413.0872759061 4620137.317267932, 532350.7362707332 4620150.58040666, 532329.2529380091 4620156.478762794, 532279.6924264613 4620173.575188044, 532229.5335149713 4620194.333125299, 532173.1236980135 4620218.172046999, 532123.125261985 4620240.374787033, 532048.6321392029 4620272.571544395, 532024.8856688307 4620282.568645692, 531881.157367555 4620343.324514988, 531767.4359360604 4620389.227833559, 531577.1568443603 4620465.326978919, 531468.5996220728 4620510.25856559, 531417.8667615035 4620530.242447742, 531197.3932162544 4620609.7719857935, 531017.311313709 4620676.715212414, 530973.9972975914 4620693.181542787, 530929.7673142469 4620709.977253517, 530905.0346308694 4620717.975315127, 530883.9733681463 4620723.102625429, 530870.0736924558 4620725.929336279, 530839.036038445 4620730.458623006, 530823.5635867707 4620731.613255487, 530749.7154621624 4620732.405842906, 530704.5545877691 4620733.766314311, 530656.2233093042 4620737.556062972, 530544.066749975 4620751.39888058, 530507.5297302979 4620758.570758935, 530485.469585545 4620764.028058558, 530449.9130912118 4620775.312370553, 530411.5119414196 4620790.692733394, 530377.6939654814 4620803.872232833, 530333.1240628292 4620822.890691487, 530293.714276877 4620840.932032528, 530260.9585326914 4620858.668644173, 530224.1871192284 4620882.161797802, 530193.8109096484 4620907.5695607215, 530138.1988038447 4620962.182001547, 530111.7352099017 4620986.718380499, 530101.0569500595 4620994.889383515, 530066.185767413 4621021.611090573, 530052.8387760159 4621031.658395546, 530011.3825627281 4621062.238627376, 529946.1668616547 4621107.375066404, 529893.9529139582 4621145.571758746, 529861.173153708 4621169.638569545, 529687.0437198305 4621291.486770697, 529653.6901771101 4621313.886753794, 529633.1006083023 4621326.236371281, 529567.6567765672 4621367.378352125, 529452.0871540529 4621445.7301950995, 529388.8749552101 4621490.65786986, 529333.6625525039 4621531.5109288255, 529235.2263592728 4621609.936511193, 529187.1694952818 4621650.0427515935, 529093.0271352686 4621736.592692575, 529058.9044282638 4621765.098730906, 529012.7749706509 4621801.994208077, 529003.6029835911 4621808.3965284955, 528941.2340873949 4621851.888208997, 528768.3165931369 4621969.877594325, 528719.7086235693 4622003.545226517, 528646.4165013139 4622055.766670498, 528553.6933762137 4622123.010813036, 528512.4980042138 4622153.933783806, 528436.136744976 4622205.14590059, 528426.6332344178 4622211.547637599, 528407.6917679372 4622228.792449914, 528321.6933549106 4622320.603034985, 528269.1082421603 4622373.0213578455, 528233.3273556998 4622401.968856645, 528214.7334204569 4622415.662715656, 528173.8155365651 4622440.260234693, 528087.4364550092 4622482.221437778, 528020.6357850286 4622513.934929828, 527994.0615047733 4622527.598100499, 527976.8132928731 4622537.522956551, 527966.0640351604 4622543.809402787, 527956.8147092366 4622549.213519464, 527885.711291118 4622597.343295965, 527689.4650373104 4622737.694917521, 527556.3198131394 4622836.104854323, 527524.3025908708 4622860.518311639, 527432.9301511731 4622927.893106846, 527342.1400746425 4622995.6043661395, 527153.6041840262 4623125.230553821, 527077.2529734407 4623179.121742616, 527031.7407177881 4623211.813256056, 526985.2062114353 4623251.162759427, 526972.0222470374 4623264.325114556, 526948.3065769 4623292.769385685, 526926.4837760446 4623326.328058414, 526914.4274722035 4623349.154027704, 526901.0115740382 4623379.857749152, 526886.2386468722 4623417.7730846, 526875.4103060495 4623445.710934459, 526852.2618028234 4623500.470822348, 526838.3614550743 4623527.508985927, 526832.6744293551 4623536.702802865, 526828.5759383256 4623543.460011761, 526805.5994627115 4623574.68318029, 526785.811401068 4623598.035517667, 526768.2761048311 4623619.17582217, 526617.8339389823 4623794.368402338, 526545.9484518439 4623879.813250339, 526520.6510468794 4623909.9184541255, 526500.2735356955 4623935.822991222, 526472.9697398237 4623969.140682126, 526458.4343007869 4623988.738487206, 526441.5293270206 4624019.763241916, 526429.8818711059 4624045.145141935, 526421.0609147006 4624070.42648033, 526414.647968042 4624096.38288313, 526412.2607908509 4624112.583869827, 526410.5546796293 4624169.422918351, 526413.5646203199 4624209.62548165, 526416.8763853963 4624235.617824107, 526419.8394823398 4624288.477197414, 526418.296458398 4624323.666770917, 526413.849362359 4624357.513302186, 526394.6744986709 4624440.823093931, 526364.121400598 4624567.058087098, 526345.966630746 4624621.949094291, 526325.6770147642 4624669.837639051, 526274.8732287855 4624766.354495981, 526258.4556419713 4624801.156381369, 526245.5059594632 4624842.188504199, 526238.151178263 4624876.024486561, 526233.1772598436 4624917.863101517, 526228.1463489375 4624997.894525996, 526221.5658415713 4625047.277042602, 526215.1556760387 4625072.900582683, 526203.8989537787 4625105.723062123, 526188.8928245325 4625141.196449226, 526142.651094321 4625241.505886008, 526137.0388514259 4625253.587218103, 526119.68754406 4625248.749652703, 526090.1320548357 4625240.536778638, 526030.1999405593 4625221.332752866, 526005.8027804433 4625211.4736263715, 525970.1363982453 4625192.469475389, 525947.5024002661 4625177.620778101, 525927.6103752804 4625162.89312677, 525904.7461961121 4625142.714474962, 525881.9766533342 4625119.316481454, 525846.4781120007 4625076.6649901485, 525787.3312247212 4625000.5094456, 525767.1355670049 4624977.565221657, 525739.9739389234 4624950.376973146, 525733.261410676 4624945.023547696, 525783.8769400642 4625151.714614487, 525987.8060387737 4625978.155634611, 525931.7270323099 4625997.93662411, 525820.7569619776 4626030.953657122, 524837.8988399312 4626364.989079329, 524671.423816635 4626425.143595602, 524606.133613245 4626443.570826863, 524560.4850438737 4626452.739948092, 524576.2775358163 4626499.536314152))",36105,"Census Tract 9508, Sullivan County, New York",2000.0,2003.0,2012.0,600.0,640.0,698.0,48.0,44795.0,4525,301,1248,1549,128,71,0,7,0,95,53,1248,1549,195,117,302,360,221,301,25,0,34,10,90,56,0,20,0,28,0,15,0,0,0,0,0,0,0,0,0,0,0,23,286,0,301,301,0,93,23,0,0,0,54,0,0,0,0,0,0,0,0,77,77,16,0,0,0,41,75,0,0,47,0,6,7,0,9,9,24,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1740,59,52,73,2054,117,0,125,106,76,83,181,66,104,38,1549,131,41,56,47,92,117,140,146
